   48122,         3,     17.257613,     29.233977,     34.052125,     10.659896,
   48123,         2,     17.877364,     29.506452,     33.848001,      7.049888,
   48124,         2,     17.782018,     28.805803,     33.848001,      3.008278,
   48134,         1,     18.878500,     28.299779,     34.052125,      6.643657,
   48136,         3,     18.783154,     27.599130,     34.052125,      3.271976,
   48170,         1,     18.497115,     29.778927,     33.643877,      1.949576,
   48171,         1,     19.069192,     29.701077,     34.052125,      5.336915,
   48173,         1,     18.973846,     29.000428,     34.052125,      2.693530,
   48174,         3,     19.593597,     29.272902,     33.848001,      4.793045,
   48189,         1,      4.433542,      4.983735,     34.256249,      7.980568,
   48191,         1,      5.005619,      5.061585,     34.664498,      4.111321,
   48193,         2,      5.100965,      4.360936,     34.664498,      4.355015,
   48195,         2,      5.625370,      4.789111,     34.460373,      2.310034,
   48196,         2,      6.245120,      4.516636,     34.256249,      6.170265,
   48236,         1,      6.054428,      5.917934,     34.256249,      1.994894,
   48238,         2,      6.149774,      5.217285,     34.256249,      2.839444,
   48245,         1,      7.341602,      5.022660,     34.460373,      6.750880,
   48326,         3,      5.339331,      6.891058,     34.460373,      2.745596,
   48347,         1,      7.770661,      6.151484,     34.256249,     10.703085,
   48349,         1,      7.866007,      5.450835,     34.256249,      2.095674,
   48353,         2,      8.533431,      4.828035,     34.664498,      3.143526,
   48358,         3,      9.057835,      5.256210,     34.460373,      2.442515,
   48359,         3,      9.153181,      4.555561,     34.460373,      1.902345,
   48360,         1,      9.677586,      4.983735,     34.256249,      7.980568,
   48363,         2,     10.345010,      4.360936,     34.664498,      4.355015,
   48497,         3,      5.053292,      8.993005,     34.460373,      1.818675,
   48499,         1,      5.673043,      8.720530,     34.256249,      5.801754,
   48501,         2,      5.768389,      8.019881,     34.256249,      3.065453,
   48549,         2,      8.867143,      6.657508,     34.460373,      3.337128,
   48557,         1,     10.249663,      5.061585,     34.664498,      4.111321,
   48564,         2,     10.869414,      4.789111,     34.460373,      2.310034,
   48565,         2,     11.393818,      5.217285,     34.256249,      2.839444,
   48567,         2,     11.489165,      4.516636,     34.256249,      6.170265,
   48740,         3,      4.338195,      9.966128,     34.664498,      2.680374,
   48778,         2,      4.862600,     10.394303,     34.460373,      2.457808,
   48779,         2,      4.957946,      9.693654,     34.460373,      2.660074,
   48780,         2,      5.482350,     10.121828,     34.256249,      3.432936,
   48820,         3,      7.484622,      8.253431,     34.256249,      3.613466,
   48846,         1,      8.676450,      8.058806,     34.460373,      1.867434,
   48869,         3,     10.583375,      6.891058,     34.460373,      2.745596,
   48873,         1,     11.298472,      5.917934,     34.256249,      1.994894,
   48886,         1,     12.585647,      5.022660,     34.460373,      6.750880,
   48887,         1,     13.110051,      5.450835,     34.256249,      2.095674,
   48891,         2,     13.777475,      4.828035,     34.664498,      3.143526,
   48893,         3,     14.397226,      4.555561,     34.460373,      1.902345,
   49188,         1,      4.671907,     11.795601,     34.460373,      3.970014,
   49189,         1,      4.767253,     11.094952,     34.460373,      3.638148,
   49190,         1,      5.291658,     11.523126,     34.256249,      1.759946,
   49194,         2,      5.959082,     10.900327,     34.664498,      7.048277,
   49196,         1,      6.054428,     10.199678,     34.664498,      5.592231,
   49236,         3,      6.674179,      9.927204,     34.460373,      3.642516,
   49237,         2,      7.198583,     10.355378,     34.256249,      3.462130,
   49239,         3,      7.293929,      9.654729,     34.256249,      2.198558,
   49276,         1,      8.581104,      8.759455,     34.460373,      4.336424,
   49309,         2,     11.012433,      8.019881,     34.256249,      3.065453,
   49336,         1,     13.014705,      6.151484,     34.256249,     10.703085,
   49351,         3,     14.301879,      5.256210,     34.460373,      2.442515,
   49354,         1,     14.921630,      4.983735,     34.256249,      7.980568,
   49356,         1,     15.493708,      5.061585,     34.664498,      4.111321,
   49358,         2,     15.589054,      4.360936,     34.664498,      4.355015,
   49360,         2,     16.113458,      4.789111,     34.460373,      2.310034,
   49361,         2,     16.733209,      4.516636,     34.256249,      6.170265,
